Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,RTV Euro AGD,2024-11-29
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,5.0,2,1,Monitor,RTV Euro AGD,2024-11-29
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",999.00,,0,1,Monitor,RTV Euro AGD,2024-11-29
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,4.3,8,1,Słuchawki (douszne),RTV Euro AGD,2024-11-30
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,489.00,4.6,39,1,Słuchawki (douszne),RTV Euro AGD,2024-11-30
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,849.00,4.9,177,0,Słuchawki (dokanałowe),RTV Euro AGD,2024-11-30
Apple AirPods 2. generacji z etui ładującym Douszne Biały,483.00,4.8,948,1,Słuchawki (douszne),RTV Euro AGD,2024-11-30
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,239.42,4.6,29,0,Słuchawki (nauszne),RTV Euro AGD,2024-11-30
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.8,60,1,Słuchawki (nauszne),RTV Euro AGD,2024-11-30
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,4.2,9,1,Słuchawki (nauszne),RTV Euro AGD,2024-11-30
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,269.00,4.6,20,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-11-30
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,287.00,4.3,21,1,Słuchawki (nauszne),RTV Euro AGD,2024-11-30
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,529.00,4.3,9,1,Słuchawki (douszne),RTV Euro AGD,2024-11-30
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,779.00,4.7,20,1,Słuchawki (douszne),RTV Euro AGD,2024-11-30
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",749.00,4.9,13,1,Tablet,RTV Euro AGD,2024-11-30
"Tablet Huawei MatePad S 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura",1799.00,,0,1,Tablet,RTV Euro AGD,2024-11-30
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,92,0,Tablet,RTV Euro AGD,2024-11-30
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.7,80,1,Tablet,RTV Euro AGD,2024-11-30
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.4,24,0,Tablet,RTV Euro AGD,2024-11-30
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1149.00,4.9,8,1,Tablet,RTV Euro AGD,2024-11-30
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",949.00,4.7,43,1,Tablet,RTV Euro AGD,2024-11-30
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,RTV Euro AGD,2024-11-30
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,5.0,4,0,Monitor,RTV Euro AGD,2024-11-30
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1339.00,4.8,2,1,Monitor,RTV Euro AGD,2024-11-30
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",499.00,4.7,15,0,Monitor,RTV Euro AGD,2024-11-30
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,RTV Euro AGD,2024-11-30
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,5.0,2,1,Monitor,RTV Euro AGD,2024-11-30
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",999.00,,0,1,Monitor,RTV Euro AGD,2024-11-30
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,4.3,8,1,Słuchawki (douszne),RTV Euro AGD,2024-12-01
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,489.00,4.6,39,0,Słuchawki (douszne),RTV Euro AGD,2024-12-01
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,849.00,4.9,180,0,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-01
Apple AirPods 2. generacji z etui ładującym Douszne Biały,483.00,4.8,948,1,Słuchawki (douszne),RTV Euro AGD,2024-12-01
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,239.42,4.6,29,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-01
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.8,60,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-01
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,4.2,9,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-01
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,269.00,4.6,20,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-01
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,287.00,4.3,21,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-01
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,529.00,4.3,9,1,Słuchawki (douszne),RTV Euro AGD,2024-12-01
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,779.00,4.7,20,1,Słuchawki (douszne),RTV Euro AGD,2024-12-01
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",749.00,4.9,13,1,Tablet,RTV Euro AGD,2024-12-01
"Tablet Huawei MatePad S 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura",1799.00,,0,1,Tablet,RTV Euro AGD,2024-12-01
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,92,0,Tablet,RTV Euro AGD,2024-12-01
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.7,80,1,Tablet,RTV Euro AGD,2024-12-01
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.4,24,0,Tablet,RTV Euro AGD,2024-12-01
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1149.00,4.9,8,1,Tablet,RTV Euro AGD,2024-12-01
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1299.00,4.7,43,1,Tablet,RTV Euro AGD,2024-12-01
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,RTV Euro AGD,2024-12-01
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,5.0,4,0,Monitor,RTV Euro AGD,2024-12-01
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1339.00,4.8,2,1,Monitor,RTV Euro AGD,2024-12-01
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",499.00,4.7,15,0,Monitor,RTV Euro AGD,2024-12-01
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,RTV Euro AGD,2024-12-01
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,5.0,2,1,Monitor,RTV Euro AGD,2024-12-01
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",999.00,,0,1,Monitor,RTV Euro AGD,2024-12-01
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,4.3,8,1,Słuchawki (douszne),RTV Euro AGD,2024-12-02
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,489.00,4.6,39,0,Słuchawki (douszne),RTV Euro AGD,2024-12-02
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,999.00,4.8,181,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-02
Apple AirPods 2. generacji z etui ładującym Douszne Biały,483.00,4.8,948,1,Słuchawki (douszne),RTV Euro AGD,2024-12-02
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,239.42,4.6,29,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-02
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.8,61,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-02
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,4.2,9,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-02
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,269.00,4.6,20,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-02
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,287.00,4.3,21,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-02
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,529.00,4.3,9,1,Słuchawki (douszne),RTV Euro AGD,2024-12-02
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,779.00,4.7,20,1,Słuchawki (douszne),RTV Euro AGD,2024-12-02
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",749.00,4.9,13,1,Tablet,RTV Euro AGD,2024-12-02
"Tablet Huawei MatePad S 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura",1799.00,,0,1,Tablet,RTV Euro AGD,2024-12-02
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,92,0,Tablet,RTV Euro AGD,2024-12-02
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.7,80,1,Tablet,RTV Euro AGD,2024-12-02
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.4,24,0,Tablet,RTV Euro AGD,2024-12-02
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1149.00,4.9,8,1,Tablet,RTV Euro AGD,2024-12-02
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1299.00,4.7,43,1,Tablet,RTV Euro AGD,2024-12-02
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,RTV Euro AGD,2024-12-02
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,5.0,4,0,Monitor,RTV Euro AGD,2024-12-02
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1339.00,4.8,2,1,Monitor,RTV Euro AGD,2024-12-02
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",499.00,4.7,15,0,Monitor,RTV Euro AGD,2024-12-02
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,RTV Euro AGD,2024-12-02
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,5.0,2,1,Monitor,RTV Euro AGD,2024-12-02
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",999.00,,0,1,Monitor,RTV Euro AGD,2024-12-02
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,4.3,8,1,Słuchawki (douszne),RTV Euro AGD,2024-12-03
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,549.00,4.6,39,0,Słuchawki (douszne),RTV Euro AGD,2024-12-03
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,999.00,4.8,181,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-03
Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,948,1,Słuchawki (douszne),RTV Euro AGD,2024-12-03
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,239.42,4.6,29,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-03
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.8,61,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-03
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,4.2,9,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-03
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.6,20,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-03
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.3,21,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-03
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,619.00,4.3,9,1,Słuchawki (douszne),RTV Euro AGD,2024-12-03
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,4.7,20,1,Słuchawki (douszne),RTV Euro AGD,2024-12-03
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",749.00,4.9,13,1,Tablet,RTV Euro AGD,2024-12-03
"Tablet Huawei MatePad S 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura",1799.00,,0,1,Tablet,RTV Euro AGD,2024-12-03
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,92,0,Tablet,RTV Euro AGD,2024-12-03
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.7,80,1,Tablet,RTV Euro AGD,2024-12-03
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.4,24,0,Tablet,RTV Euro AGD,2024-12-03
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1149.00,4.9,8,1,Tablet,RTV Euro AGD,2024-12-03
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1299.00,4.7,43,1,Tablet,RTV Euro AGD,2024-12-03
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,RTV Euro AGD,2024-12-03
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,5.0,4,0,Monitor,RTV Euro AGD,2024-12-03
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1339.00,4.8,2,1,Monitor,RTV Euro AGD,2024-12-03
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,4.7,15,0,Monitor,RTV Euro AGD,2024-12-03
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,RTV Euro AGD,2024-12-03
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,5.0,2,1,Monitor,RTV Euro AGD,2024-12-03
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",999.00,,0,1,Monitor,RTV Euro AGD,2024-12-03
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,4.3,8,1,Słuchawki (douszne),RTV Euro AGD,2024-12-04
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,549.00,4.6,39,0,Słuchawki (douszne),RTV Euro AGD,2024-12-04
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,999.00,4.8,182,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-04
Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,948,1,Słuchawki (douszne),RTV Euro AGD,2024-12-04
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,239.42,4.6,29,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-04
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.8,61,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-04
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,4.2,9,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-04
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.6,20,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-04
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.3,21,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-04
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,649.00,4.3,9,1,Słuchawki (douszne),RTV Euro AGD,2024-12-04
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,899.00,4.7,21,1,Słuchawki (douszne),RTV Euro AGD,2024-12-04
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",749.00,4.9,13,1,Tablet,RTV Euro AGD,2024-12-04
"Tablet Huawei MatePad S 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura",1799.00,,0,1,Tablet,RTV Euro AGD,2024-12-04
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,92,0,Tablet,RTV Euro AGD,2024-12-04
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.7,80,1,Tablet,RTV Euro AGD,2024-12-04
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.4,24,0,Tablet,RTV Euro AGD,2024-12-04
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1149.00,4.9,8,1,Tablet,RTV Euro AGD,2024-12-04
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1299.00,4.7,43,1,Tablet,RTV Euro AGD,2024-12-04
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,RTV Euro AGD,2024-12-04
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,5.0,4,0,Monitor,RTV Euro AGD,2024-12-04
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1339.00,4.8,2,1,Monitor,RTV Euro AGD,2024-12-04
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,4.7,15,0,Monitor,RTV Euro AGD,2024-12-04
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,RTV Euro AGD,2024-12-04
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,5.0,2,1,Monitor,RTV Euro AGD,2024-12-04
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",999.00,,0,1,Monitor,RTV Euro AGD,2024-12-04
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,4.3,8,1,Słuchawki (douszne),RTV Euro AGD,2024-12-05
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,549.00,4.6,39,0,Słuchawki (douszne),RTV Euro AGD,2024-12-05
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,999.00,4.8,182,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-05
Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,948,1,Słuchawki (douszne),RTV Euro AGD,2024-12-05
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,239.42,4.6,29,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-05
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.8,62,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-05
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,4.2,9,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-05
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,335.00,4.6,21,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-05
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.3,21,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-05
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,649.00,4.3,9,1,Słuchawki (douszne),RTV Euro AGD,2024-12-05
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,899.00,4.7,21,1,Słuchawki (douszne),RTV Euro AGD,2024-12-05
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",749.00,4.9,13,1,Tablet,RTV Euro AGD,2024-12-05
"Tablet Huawei MatePad S 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura",1799.00,,0,1,Tablet,RTV Euro AGD,2024-12-05
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",1649.00,4.8,92,0,Tablet,RTV Euro AGD,2024-12-05
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.7,80,1,Tablet,RTV Euro AGD,2024-12-05
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.4,24,0,Tablet,RTV Euro AGD,2024-12-05
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",1149.00,4.9,9,1,Tablet,RTV Euro AGD,2024-12-05
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",1299.00,4.7,43,1,Tablet,RTV Euro AGD,2024-12-05
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,RTV Euro AGD,2024-12-05
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,5.0,4,0,Monitor,RTV Euro AGD,2024-12-05
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",1359.00,4.8,2,1,Monitor,RTV Euro AGD,2024-12-05
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",599.00,4.7,15,0,Monitor,RTV Euro AGD,2024-12-05
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",699.00,,0,1,Monitor,RTV Euro AGD,2024-12-05
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,5.0,2,1,Monitor,RTV Euro AGD,2024-12-05
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",999.00,4.3,1,1,Monitor,RTV Euro AGD,2024-12-05
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,4.3,8,1,Słuchawki (douszne),RTV Euro AGD,2024-12-06
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,549.00,4.6,39,0,Słuchawki (douszne),RTV Euro AGD,2024-12-06
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,999.00,4.8,182,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-06
Apple AirPods 2. generacji z etui ładującym Douszne Biały,519.00,4.8,948,1,Słuchawki (douszne),RTV Euro AGD,2024-12-06
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,239.42,4.6,30,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-06
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.8,62,0,Słuchawki (nauszne),RTV Euro AGD,2024-12-06
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,4.2,9,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-06
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,335.00,4.6,21,1,Słuchawki (dokanałowe),RTV Euro AGD,2024-12-06
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.3,21,1,Słuchawki (nauszne),RTV Euro AGD,2024-12-06
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,4.3,9,1,Słuchawki (douszne),RTV Euro AGD,2024-12-06
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,4.7,21,1,Słuchawki (douszne),RTV Euro AGD,2024-12-06
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",699.00,4.9,13,1,Tablet,RTV Euro AGD,2024-12-06
"Tablet Huawei MatePad S 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura",1799.00,,0,1,Tablet,RTV Euro AGD,2024-12-06
