Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-09
Soundcore Liberty 4 NC Czarne,259,5,3,1,Słuchawki (dokanałowe),Komputronik,2024-12-09
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-09
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2024-12-09
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-09
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-09
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1799,5,3,1,Tablet,Komputronik,2024-12-09
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1594,5,7,1,Tablet,Komputronik,2024-12-09
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-09
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-09
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1599,,0,0,Tablet,Komputronik,2024-12-09
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-09
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-09
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,3,1,Monitor,Komputronik,2024-12-09
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-09
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-09
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-09
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,402,5,1,1,Monitor,Komputronik,2024-12-09
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,1,1,Monitor,Komputronik,2024-12-09
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-10
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-10
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-10
Apple AirPods 2 gen,541,5,15,1,Słuchawki (douszne),Komputronik,2024-12-10
JBL Tune 770 BT NC Czarny,299,5,4,0,Słuchawki (nauszne),Komputronik,2024-12-10
JBL Tune 520 BT Czarne,158,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-10
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-10
Soundcore Liberty 4 NC Czarne,259,5,3,1,Słuchawki (dokanałowe),Komputronik,2024-12-10
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-10
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2024-12-10
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-10
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-10
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1799,5,3,1,Tablet,Komputronik,2024-12-10
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-12-10
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-10
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-10
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,1,Tablet,Komputronik,2024-12-10
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-10
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-10
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,3,1,Monitor,Komputronik,2024-12-10
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-10
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-10
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-10
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,402,5,1,0,Monitor,Komputronik,2024-12-10
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,1,1,Monitor,Komputronik,2024-12-10
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-11
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-11
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-11
Apple AirPods 2 gen,519,5,15,1,Słuchawki (douszne),Komputronik,2024-12-11
JBL Tune 770 BT NC Czarny,299,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-11
JBL Tune 520 BT Czarne,159,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-11
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-11
Soundcore Liberty 4 NC Czarne,259,5,4,1,Słuchawki (dokanałowe),Komputronik,2024-12-11
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-11
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2024-12-11
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-11
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-11
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1799,5,3,1,Tablet,Komputronik,2024-12-11
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-12-11
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-11
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-11
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,0,Tablet,Komputronik,2024-12-11
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,1,Tablet,Komputronik,2024-12-11
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-11
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,3,1,Monitor,Komputronik,2024-12-11
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-11
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-11
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-11
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,402,5,1,0,Monitor,Komputronik,2024-12-11
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,1,1,Monitor,Komputronik,2024-12-11
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-12
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-12
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-12
Apple AirPods 2 gen,519,5,15,1,Słuchawki (douszne),Komputronik,2024-12-12
JBL Tune 770 BT NC Czarny,299,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-12
JBL Tune 520 BT Czarne,141,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-12
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-12
Soundcore Liberty 4 NC Czarne,259,5,4,1,Słuchawki (dokanałowe),Komputronik,2024-12-12
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-12
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2024-12-12
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-12
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-12
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1999,5,3,1,Tablet,Komputronik,2024-12-12
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-12-12
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-12
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-12
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,0,Tablet,Komputronik,2024-12-12
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-12
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-12
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,3,1,Monitor,Komputronik,2024-12-12
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-12
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-12
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-12
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,469,5,1,0,Monitor,Komputronik,2024-12-12
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,2,1,Monitor,Komputronik,2024-12-12
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-13
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-13
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-13
Apple AirPods 2 gen,699,5,15,0,Słuchawki (douszne),Komputronik,2024-12-13
JBL Tune 770 BT NC Czarny,299,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-13
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-13
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-13
Soundcore Liberty 4 NC Czarne,449,5,4,0,Słuchawki (dokanałowe),Komputronik,2024-12-13
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-13
Apple AirPods 4 gen,594,,0,1,Słuchawki (douszne),Komputronik,2024-12-13
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-13
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-13
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1999,5,3,1,Tablet,Komputronik,2024-12-13
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1594,5,7,1,Tablet,Komputronik,2024-12-13
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-13
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-13
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,0,Tablet,Komputronik,2024-12-13
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-13
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-13
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,3,1,Monitor,Komputronik,2024-12-13
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-13
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-13
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-13
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,469,5,1,0,Monitor,Komputronik,2024-12-13
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,2,1,Monitor,Komputronik,2024-12-13
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-14
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-14
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-14
Apple AirPods 2 gen,699,5,15,0,Słuchawki (douszne),Komputronik,2024-12-14
JBL Tune 770 BT NC Czarny,299,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-14
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-14
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-14
Soundcore Liberty 4 NC Czarne,449,5,4,0,Słuchawki (dokanałowe),Komputronik,2024-12-14
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-14
Apple AirPods 4 gen,594,,0,1,Słuchawki (douszne),Komputronik,2024-12-14
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-14
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-14
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1999,5,3,1,Tablet,Komputronik,2024-12-14
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1594,5,7,1,Tablet,Komputronik,2024-12-14
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-14
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-14
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,0,Tablet,Komputronik,2024-12-14
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-14
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-14
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,3,1,Monitor,Komputronik,2024-12-14
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-14
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-14
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-14
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,469,5,1,0,Monitor,Komputronik,2024-12-14
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,2,1,Monitor,Komputronik,2024-12-14
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-15
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-15
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-15
Apple AirPods 2 gen,699,5,15,0,Słuchawki (douszne),Komputronik,2024-12-15
JBL Tune 770 BT NC Czarny,299,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-15
JBL Tune 520 BT Czarne,179,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-15
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-15
Soundcore Liberty 4 NC Czarne,449,5,4,0,Słuchawki (dokanałowe),Komputronik,2024-12-15
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-15
Apple AirPods 4 gen,594,,0,1,Słuchawki (douszne),Komputronik,2024-12-15
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-15
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-15
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1999,5,3,1,Tablet,Komputronik,2024-12-15
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-12-15
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-15
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-15
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,0,Tablet,Komputronik,2024-12-15
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-15
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-15
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,3,1,Monitor,Komputronik,2024-12-15
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-15
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-15
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-15
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,469,5,1,0,Monitor,Komputronik,2024-12-15
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,2,1,Monitor,Komputronik,2024-12-15
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-16
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-16
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-16
Apple AirPods 2 gen,699,5,15,0,Słuchawki (douszne),Komputronik,2024-12-16
JBL Tune 770 BT NC Czarny,349,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-16
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-16
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-16
Soundcore Liberty 4 NC Czarne,269,5,4,1,Słuchawki (dokanałowe),Komputronik,2024-12-16
Sony WHCH720 Czarne,329,5,22,1,Słuchawki (nauszne),Komputronik,2024-12-16
Apple AirPods 4 gen,594,,0,1,Słuchawki (douszne),Komputronik,2024-12-16
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-16
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-16
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1999,5,3,1,Tablet,Komputronik,2024-12-16
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-12-16
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-16
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-16
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,0,Tablet,Komputronik,2024-12-16
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-16
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-16
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,4,1,Monitor,Komputronik,2024-12-16
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-16
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-16
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-16
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,469,5,1,0,Monitor,Komputronik,2024-12-16
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,2,1,Monitor,Komputronik,2024-12-16
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-17
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-17
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-17
Apple AirPods 2 gen,699,5,15,0,Słuchawki (douszne),Komputronik,2024-12-17
JBL Tune 770 BT NC Czarny,299,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-17
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-17
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-17
Soundcore Liberty 4 NC Czarne,269,5,4,1,Słuchawki (dokanałowe),Komputronik,2024-12-17
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2024-12-17
Apple AirPods 4 gen,594,,0,1,Słuchawki (douszne),Komputronik,2024-12-17
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-17
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-17
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1999,5,3,1,Tablet,Komputronik,2024-12-17
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-12-17
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-17
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-17
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1149,,0,0,Tablet,Komputronik,2024-12-17
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2024-12-17
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-17
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,4,1,Monitor,Komputronik,2024-12-17
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-17
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-17
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-17
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,402,5,1,1,Monitor,Komputronik,2024-12-17
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2024-12-17
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-18
Apple AirPods 3 gen (Lightning Charging Case),799,5,1,1,Słuchawki (douszne),Komputronik,2024-12-18
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-18
Apple AirPods 2 gen,699,5,15,0,Słuchawki (douszne),Komputronik,2024-12-18
JBL Tune 770 BT NC Czarny,299,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-18
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-18
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-18
Soundcore Liberty 4 NC Czarne,269,5,4,1,Słuchawki (dokanałowe),Komputronik,2024-12-18
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2024-12-18
Apple AirPods 4 gen,594,,0,1,Słuchawki (douszne),Komputronik,2024-12-18
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-18
Samsung Galaxy Tab A9 8.7 128GB szary (X110),747,5,7,1,Tablet,Komputronik,2024-12-18
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,1999,5,3,1,Tablet,Komputronik,2024-12-18
