Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",402.00,4.8,4,1,Monitor,Media Expert,2024-12-01
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",998.99,4.3,2,1,Monitor,Media Expert,2024-12-01
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,499.00,4.3,17,1,Słuchawki (douszne),Media Expert,2024-12-02
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),815.06,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-02
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,212,1,Słuchawki (dokanałowe),Media Expert,2024-12-02
Słuchawki douszne APPLE AirPods II Biały,483.33,4.9,701,1,Słuchawki (douszne),Media Expert,2024-12-02
Słuchawki nauszne JBL Tune 770NC Czarny,349.99,4.7,95,1,Słuchawki (nauszne),Media Expert,2024-12-02
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,152,1,Słuchawki (nauszne),Media Expert,2024-12-02
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-02
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,399.99,4.9,12,1,Słuchawki (dokanałowe),Media Expert,2024-12-02
Słuchawki nauszne SONY WHCH720NB Czarny,287.00,4.8,61,1,Słuchawki (nauszne),Media Expert,2024-12-02
Słuchawki douszne APPLE AirPods 4,529.00,5,34,1,Słuchawki (douszne),Media Expert,2024-12-02
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,779.00,4.7,47,1,Słuchawki (douszne),Media Expert,2024-12-02
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-02
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.9,30,1,Tablet,Media Expert,2024-12-02
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-02
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,27,1,Tablet,Media Expert,2024-12-02
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1498.94,5,3,1,Tablet,Media Expert,2024-12-02
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1149.00,5,2,1,Tablet,Media Expert,2024-12-02
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1299.00,4.8,52,1,Tablet,Media Expert,2024-12-02
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1999.99,5,1,1,Monitor,Media Expert,2024-12-02
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",599.99,4.8,13,1,Monitor,Media Expert,2024-12-02
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1149.00,4.7,6,1,Monitor,Media Expert,2024-12-02
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599.00,4.9,8,1,Monitor,Media Expert,2024-12-02
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",704.22,,0,1,Monitor,Media Expert,2024-12-02
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",402.00,4.8,4,1,Monitor,Media Expert,2024-12-02
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",,4.3,2,0,Monitor,Media Expert,2024-12-02
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,499.00,4.3,17,1,Słuchawki (douszne),Media Expert,2024-12-03
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),815.06,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-03
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,213,1,Słuchawki (dokanałowe),Media Expert,2024-12-03
Słuchawki douszne APPLE AirPods II Biały,519.00,4.9,703,1,Słuchawki (douszne),Media Expert,2024-12-03
Słuchawki nauszne JBL Tune 770NC Czarny,239.41,4.7,99,1,Słuchawki (nauszne),Media Expert,2024-12-03
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,153,1,Słuchawki (nauszne),Media Expert,2024-12-03
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-03
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,270.17,4.9,12,1,Słuchawki (dokanałowe),Media Expert,2024-12-03
Słuchawki nauszne SONY WHCH720NB Czarny,287.00,4.8,63,1,Słuchawki (nauszne),Media Expert,2024-12-03
Słuchawki douszne APPLE AirPods 4,529.00,5,35,1,Słuchawki (douszne),Media Expert,2024-12-03
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,770.99,4.7,48,1,Słuchawki (douszne),Media Expert,2024-12-03
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-03
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.9,30,1,Tablet,Media Expert,2024-12-03
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-03
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,27,1,Tablet,Media Expert,2024-12-03
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1599.99,5,3,1,Tablet,Media Expert,2024-12-03
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1149.00,5,2,1,Tablet,Media Expert,2024-12-03
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1299.00,4.8,56,1,Tablet,Media Expert,2024-12-03
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.97,5,1,1,Monitor,Media Expert,2024-12-03
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",599.99,4.8,13,1,Monitor,Media Expert,2024-12-03
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1199.00,4.7,6,1,Monitor,Media Expert,2024-12-03
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",645.00,4.9,8,1,Monitor,Media Expert,2024-12-03
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",702.69,,0,1,Monitor,Media Expert,2024-12-03
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",429.00,4.8,4,1,Monitor,Media Expert,2024-12-03
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",,4.3,2,0,Monitor,Media Expert,2024-12-03
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,499.00,4.3,17,1,Słuchawki (douszne),Media Expert,2024-12-04
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),815.06,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-04
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,213,1,Słuchawki (dokanałowe),Media Expert,2024-12-04
Słuchawki douszne APPLE AirPods II Biały,519.00,4.9,704,1,Słuchawki (douszne),Media Expert,2024-12-04
Słuchawki nauszne JBL Tune 770NC Czarny,299.99,4.7,99,1,Słuchawki (nauszne),Media Expert,2024-12-04
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,154,1,Słuchawki (nauszne),Media Expert,2024-12-04
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-04
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,335.36,4.9,12,1,Słuchawki (dokanałowe),Media Expert,2024-12-04
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,63,1,Słuchawki (nauszne),Media Expert,2024-12-04
Słuchawki douszne APPLE AirPods 4,599.00,5,36,1,Słuchawki (douszne),Media Expert,2024-12-04
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,849.00,4.7,49,1,Słuchawki (douszne),Media Expert,2024-12-04
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-04
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.9,30,1,Tablet,Media Expert,2024-12-04
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-04
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,27,1,Tablet,Media Expert,2024-12-04
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1599.99,5,3,1,Tablet,Media Expert,2024-12-04
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-12-04
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1299.00,4.8,56,1,Tablet,Media Expert,2024-12-04
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.96,5,1,1,Monitor,Media Expert,2024-12-04
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",599.99,4.8,13,1,Monitor,Media Expert,2024-12-04
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1199.00,4.7,6,1,Monitor,Media Expert,2024-12-04
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",645.00,4.9,8,1,Monitor,Media Expert,2024-12-04
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-12-04
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",429.00,4.8,4,1,Monitor,Media Expert,2024-12-04
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",,4.3,2,0,Monitor,Media Expert,2024-12-04
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,499.00,4.3,17,1,Słuchawki (douszne),Media Expert,2024-12-05
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),1059.00,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-05
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,216,1,Słuchawki (dokanałowe),Media Expert,2024-12-05
Słuchawki douszne APPLE AirPods II Biały,519.99,4.9,705,1,Słuchawki (douszne),Media Expert,2024-12-05
Słuchawki nauszne JBL Tune 770NC Czarny,299.00,4.7,100,1,Słuchawki (nauszne),Media Expert,2024-12-05
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,154,1,Słuchawki (nauszne),Media Expert,2024-12-05
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-05
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,335.36,4.9,12,1,Słuchawki (dokanałowe),Media Expert,2024-12-05
Słuchawki nauszne SONY WHCH720NB Czarny,299.99,4.8,63,1,Słuchawki (nauszne),Media Expert,2024-12-05
Słuchawki douszne APPLE AirPods 4,599.00,5,37,1,Słuchawki (douszne),Media Expert,2024-12-05
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,849.00,4.7,50,1,Słuchawki (douszne),Media Expert,2024-12-05
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-05
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.9,31,1,Tablet,Media Expert,2024-12-05
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-05
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,27,1,Tablet,Media Expert,2024-12-05
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",,5,3,0,Tablet,Media Expert,2024-12-05
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-12-05
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1299.00,4.8,56,1,Tablet,Media Expert,2024-12-05
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.95,5,1,1,Monitor,Media Expert,2024-12-05
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",599.99,4.8,13,1,Monitor,Media Expert,2024-12-05
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1199.00,4.7,6,1,Monitor,Media Expert,2024-12-05
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",645.00,4.9,8,1,Monitor,Media Expert,2024-12-05
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-12-05
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",429.00,4.8,4,1,Monitor,Media Expert,2024-12-05
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",998.99,4.3,2,1,Monitor,Media Expert,2024-12-05
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,499.00,4.3,19,1,Słuchawki (douszne),Media Expert,2024-12-06
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),1059.00,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-06
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,221,1,Słuchawki (dokanałowe),Media Expert,2024-12-06
Słuchawki douszne APPLE AirPods II Biały,519.99,4.9,705,1,Słuchawki (douszne),Media Expert,2024-12-06
Słuchawki nauszne JBL Tune 770NC Czarny,299.00,4.7,102,1,Słuchawki (nauszne),Media Expert,2024-12-06
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,157,1,Słuchawki (nauszne),Media Expert,2024-12-06
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-06
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,335.36,4.9,12,1,Słuchawki (dokanałowe),Media Expert,2024-12-06
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,63,1,Słuchawki (nauszne),Media Expert,2024-12-06
Słuchawki douszne APPLE AirPods 4,595.75,5,38,1,Słuchawki (douszne),Media Expert,2024-12-06
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,786.94,4.7,50,1,Słuchawki (douszne),Media Expert,2024-12-06
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-06
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1999.00,4.9,32,1,Tablet,Media Expert,2024-12-06
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-06
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,27,1,Tablet,Media Expert,2024-12-06
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1599.99,5,3,1,Tablet,Media Expert,2024-12-06
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-12-06
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1299.00,4.8,56,1,Tablet,Media Expert,2024-12-06
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.94,5,1,1,Monitor,Media Expert,2024-12-06
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",599.99,4.8,13,1,Monitor,Media Expert,2024-12-06
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1199.00,4.7,6,1,Monitor,Media Expert,2024-12-06
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",645.00,4.9,8,1,Monitor,Media Expert,2024-12-06
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-12-06
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",429.00,4.8,4,1,Monitor,Media Expert,2024-12-06
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",998.99,4.3,2,1,Monitor,Media Expert,2024-12-06
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,499.00,4.3,19,1,Słuchawki (douszne),Media Expert,2024-12-07
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),1059.00,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-07
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,221,1,Słuchawki (dokanałowe),Media Expert,2024-12-07
Słuchawki douszne APPLE AirPods II Biały,519.99,4.9,705,1,Słuchawki (douszne),Media Expert,2024-12-07
Słuchawki nauszne JBL Tune 770NC Czarny,299.00,4.7,102,1,Słuchawki (nauszne),Media Expert,2024-12-07
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,157,1,Słuchawki (nauszne),Media Expert,2024-12-07
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-07
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,,4.9,12,0,Słuchawki (dokanałowe),Media Expert,2024-12-07
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,63,1,Słuchawki (nauszne),Media Expert,2024-12-07
Słuchawki douszne APPLE AirPods 4,594.83,5,38,1,Słuchawki (douszne),Media Expert,2024-12-07
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,849.00,4.7,51,1,Słuchawki (douszne),Media Expert,2024-12-07
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-07
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1799.00,4.9,32,1,Tablet,Media Expert,2024-12-07
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-07
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,27,1,Tablet,Media Expert,2024-12-07
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",,5,3,0,Tablet,Media Expert,2024-12-07
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-12-07
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1299.00,4.8,56,1,Tablet,Media Expert,2024-12-07
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.93,5,1,1,Monitor,Media Expert,2024-12-07
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",599.99,4.8,13,1,Monitor,Media Expert,2024-12-07
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1199.00,4.7,6,1,Monitor,Media Expert,2024-12-07
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599.00,4.9,8,1,Monitor,Media Expert,2024-12-07
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-12-07
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",402.00,4.8,4,1,Monitor,Media Expert,2024-12-07
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",998.99,4.3,2,1,Monitor,Media Expert,2024-12-07
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,499.00,4.3,19,1,Słuchawki (douszne),Media Expert,2024-12-08
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),1059.00,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-08
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,221,1,Słuchawki (dokanałowe),Media Expert,2024-12-08
Słuchawki douszne APPLE AirPods II Biały,519.99,4.9,705,1,Słuchawki (douszne),Media Expert,2024-12-08
Słuchawki nauszne JBL Tune 770NC Czarny,299.00,4.7,102,1,Słuchawki (nauszne),Media Expert,2024-12-08
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,157,1,Słuchawki (nauszne),Media Expert,2024-12-08
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-08
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,,4.9,12,0,Słuchawki (dokanałowe),Media Expert,2024-12-08
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,63,1,Słuchawki (nauszne),Media Expert,2024-12-08
Słuchawki douszne APPLE AirPods 4,593.03,5,38,1,Słuchawki (douszne),Media Expert,2024-12-08
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,849.00,4.7,51,1,Słuchawki (douszne),Media Expert,2024-12-08
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-08
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1799.00,4.9,32,1,Tablet,Media Expert,2024-12-08
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-08
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,27,1,Tablet,Media Expert,2024-12-08
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",,5,3,0,Tablet,Media Expert,2024-12-08
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",,5,2,0,Tablet,Media Expert,2024-12-08
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",1299.00,4.8,56,1,Tablet,Media Expert,2024-12-08
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.93,5,1,1,Monitor,Media Expert,2024-12-08
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",599.99,4.8,13,1,Monitor,Media Expert,2024-12-08
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1199.00,4.7,6,1,Monitor,Media Expert,2024-12-08
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",829.99,4.9,8,1,Monitor,Media Expert,2024-12-08
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",,,0,0,Monitor,Media Expert,2024-12-08
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",402.00,4.8,4,1,Monitor,Media Expert,2024-12-08
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1249.00,4.3,2,1,Monitor,Media Expert,2024-12-08
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,749.00,4.3,19,1,Słuchawki (douszne),Media Expert,2024-12-09
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),1059.00,4.7,40,1,Słuchawki (douszne),Media Expert,2024-12-09
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),999.00,4.9,224,1,Słuchawki (dokanałowe),Media Expert,2024-12-09
Słuchawki douszne APPLE AirPods II Biały,519.99,4.9,706,1,Słuchawki (douszne),Media Expert,2024-12-09
Słuchawki nauszne JBL Tune 770NC Czarny,299.00,4.7,103,1,Słuchawki (nauszne),Media Expert,2024-12-09
Słuchawki nauszne JBL Tune 520BT Czarny,179.99,4.7,158,1,Słuchawki (nauszne),Media Expert,2024-12-09
Słuchawki nauszne TECHNICS EAH-A800 Czarny,861.97,4.5,25,1,Słuchawki (nauszne),Media Expert,2024-12-09
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,335.36,4.9,12,1,Słuchawki (dokanałowe),Media Expert,2024-12-09
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,63,1,Słuchawki (nauszne),Media Expert,2024-12-09
Słuchawki douszne APPLE AirPods 4,593.03,5,38,1,Słuchawki (douszne),Media Expert,2024-12-09
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,786.94,4.7,51,1,Słuchawki (douszne),Media Expert,2024-12-09
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",699.00,4.5,6,1,Tablet,Media Expert,2024-12-09
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",1799.00,4.9,32,1,Tablet,Media Expert,2024-12-09
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1594.00,4.9,124,1,Tablet,Media Expert,2024-12-09
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.99,4.6,27,1,Tablet,Media Expert,2024-12-09
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",,5,3,0,Tablet,Media Expert,2024-12-09
